issue_key,issuetype,created,reporter,sp_estimator,reporter_bugnum,reporter_recent_bugnum,reporter_stable_sp_rate,assignee_bugnum,assignee_recent_bugnum,assignee_stable_sp_rate
MESOS-3861,Task,2015-11-09T18:52:55.000+0000,nfnt,nfnt,4,2,0.888888889,8,2,0.921052632
MESOS-3859,Bug,2015-11-09T14:57:47.000+0000,hartem,hartem,12,6,0.85,9,5,0.928571429
MESOS-3857,Task,2015-11-09T12:55:29.000+0000,js84,js84,6,1,0.916666667,4,0,1
MESOS-3854,Task,2015-11-09T09:39:16.000+0000,bernd-mesos,bernd-mesos,11,2,0.625,3,1,0.875
MESOS-3849,Bug,2015-11-07T12:41:47.000+0000,alexr,alexr,6,5,0.936170213,6,5,0.923076923
MESOS-3847,Bug,2015-11-06T22:08:00.000+0000,kaysoky,kaysoky,18,11,0.955882353,20,12,0.945945946
MESOS-3837,Bug,2015-11-06T02:29:06.000+0000,tnachen,tnachen,7,1,1,0,0,0
MESOS-3819,Improvement,2015-11-02T23:03:01.000+0000,neilc,neilc,2,2,0.978723404,4,3,0.975
MESOS-3800,Bug,2015-10-23T22:20:58.000+0000,hartem,hartem,11,5,0.85,8,5,0.928571429
MESOS-3781,Task,2015-10-21T14:04:33.000+0000,darroyo,darroyo,0,0,1,0,0,1
MESOS-3771,Bug,2015-10-20T18:05:36.000+0000,stevenschlansker,stevenschlansker,0,0,1,19,11,0.945945946
MESOS-3763,Task,2015-10-20T04:35:35.000+0000,js84,js84,5,3,0.916666667,1,0,0.5
MESOS-3762,Task,2015-10-19T22:43:32.000+0000,kaysoky,kaysoky,17,10,0.955882353,18,10,0.945945946
MESOS-3759,Improvement,2015-10-19T18:08:17.000+0000,kaysoky,kaysoky,16,9,0.955882353,17,9,0.945945946
MESOS-3758,Task,2015-10-19T13:24:40.000+0000,bernd-mesos,bernd-mesos,10,1,0.625,3,0,0.869565217
MESOS-3753,Story,2015-10-16T22:27:29.000+0000,kaysoky,kaysoky,15,9,0.955882353,0,0,1
MESOS-3748,Bug,2015-10-15T23:24:27.000+0000,kaysoky,kaysoky,14,8,0.955882353,16,9,0.945945946
MESOS-3743,Bug,2015-10-15T12:35:55.000+0000,bernd-mesos,bernd-mesos,9,1,0.625,10,2,0.583333333
MESOS-3739,Bug,2015-10-14T23:41:11.000+0000,benwhitehead,benwhitehead,1,1,0.75,52,11,0.881578947
MESOS-3736,Improvement,2015-10-14T21:22:52.000+0000,gilbert,gilbert,0,0,0.951612903,3,2,0.952380952
MESOS-3734,Bug,2015-10-14T17:58:49.000+0000,neilc,neilc,1,1,0.978723404,0,0,0
MESOS-3732,Improvement,2015-10-14T15:48:21.000+0000,alexr,alexr,5,5,0.936170213,5,5,0.923076923
MESOS-3723,Task,2015-10-13T18:23:47.000+0000,nfnt,nfnt,3,3,0.888888889,7,5,0.921052632
MESOS-3722,Task,2015-10-13T18:16:47.000+0000,nfnt,nfnt,2,2,0.888888889,6,4,0.921052632
MESOS-3720,Improvement,2015-10-13T17:49:28.000+0000,alexr,alexr,4,4,0.936170213,4,4,0.923076923
MESOS-3718,Bug,2015-10-13T12:13:05.000+0000,alexr,alexr,3,3,0.936170213,3,3,0.923076923
MESOS-3717,Task,2015-10-13T12:03:58.000+0000,alexr,alexr,2,2,0.936170213,2,2,0.923076923
MESOS-3716,Bug,2015-10-13T11:46:28.000+0000,alexr,alexr,1,1,0.936170213,1,1,0.923076923
MESOS-3705,Bug,2015-10-12T16:02:16.000+0000,arojas,arojas,4,0,0.857142857,2,0,0.875
MESOS-3698,Bug,2015-10-11T01:55:02.000+0000,greggomann,greggomann,4,4,0.941176471,9,5,0.928571429
MESOS-3694,Bug,2015-10-09T22:42:13.000+0000,hartem,hartem,10,4,0.85,7,4,0.928571429
MESOS-3683,Task,2015-10-09T08:24:46.000+0000,hausdorff,hausdorff,16,16,1,14,14,1
MESOS-3645,Task,2015-10-08T22:53:06.000+0000,hausdorff,hausdorff,15,15,1,13,13,1
MESOS-3641,Task,2015-10-08T22:47:56.000+0000,hausdorff,hausdorff,14,14,1,12,12,1
MESOS-3640,Task,2015-10-08T22:45:54.000+0000,hausdorff,hausdorff,13,13,1,11,11,1
MESOS-3639,Task,2015-10-08T22:44:23.000+0000,hausdorff,hausdorff,12,12,1,0,0,1
MESOS-3624,Task,2015-10-08T20:37:52.000+0000,hausdorff,hausdorff,11,11,1,10,10,1
MESOS-3623,Task,2015-10-08T20:35:40.000+0000,hausdorff,hausdorff,10,10,1,9,9,1
MESOS-3620,Task,2015-10-08T20:29:25.000+0000,hausdorff,hausdorff,9,9,1,8,8,1
MESOS-3619,Task,2015-10-08T20:28:30.000+0000,hausdorff,hausdorff,8,8,1,7,7,1
MESOS-3618,Task,2015-10-08T20:27:07.000+0000,hausdorff,hausdorff,7,7,1,6,6,1
MESOS-3615,Task,2015-10-08T20:17:23.000+0000,hausdorff,hausdorff,6,6,1,5,5,1
MESOS-3613,Task,2015-10-08T20:12:55.000+0000,hausdorff,hausdorff,5,5,1,4,4,1
MESOS-3604,Bug,2015-10-08T00:26:59.000+0000,mcypark,mcypark,9,7,0.96875,4,2,1
MESOS-3601,Improvement,2015-10-07T18:37:44.000+0000,benwhitehead,benwhitehead,0,0,0.75,9,6,0.921568627
MESOS-3586,Bug,2015-10-05T22:31:41.000+0000,bernadinm,bernadinm,0,0,1,15,11,0.945945946
MESOS-3584,Bug,2015-10-05T19:59:50.000+0000,jamespeach,jamespeach,0,0,1,12,7,0.939393939
MESOS-3583,Task,2015-10-05T17:47:31.000+0000,anandmazumdar,anandmazumdar,11,10,0.857142857,0,0,0
MESOS-3573,Bug,2015-10-02T12:26:18.000+0000,bobrik,bobrik,1,1,1,8,5,0.921568627
MESOS-3571,Task,2015-10-01T17:52:54.000+0000,jojy,jojy,8,7,0.878787879,10,9,0.875
MESOS-3570,Bug,2015-10-01T16:54:25.000+0000,anandmazumdar,anandmazumdar,10,9,0.857142857,5,2,0.888888889
MESOS-3567,Improvement,2015-10-01T07:21:47.000+0000,aquamatthias,aquamatthias,0,0,1,5,1,0.941176471
MESOS-3560,Bug,2015-09-30T20:31:16.000+0000,mcypark,mcypark,8,6,0.96875,10,2,0.727272727
MESOS-3559,Task,2015-09-30T20:18:53.000+0000,anandmazumdar,anandmazumdar,9,8,0.857142857,7,4,0.921568627
MESOS-3558,Task,2015-09-30T20:14:18.000+0000,anandmazumdar,anandmazumdar,8,7,0.857142857,0,0,0.846153846
MESOS-3556,Bug,2015-09-30T08:03:00.000+0000,radekg,radekg,0,0,1,14,7,0.866666667
MESOS-3554,Improvement,2015-09-30T00:08:45.000+0000,jvanremoortere,jvanremoortere,25,15,0.975,30,20,0.979166667
MESOS-3553,Bug,2015-09-30T00:01:10.000+0000,greggomann,greggomann,3,3,0.941176471,8,4,0.928571429
MESOS-3552,Task,2015-09-29T21:17:13.000+0000,mchadha,mchadha,0,0,1,0,0,1
MESOS-3551,Bug,2015-09-29T19:39:45.000+0000,bmahler,bmahler,38,7,0.925925926,0,0,0.984375
MESOS-3550,Task,2015-09-29T19:01:25.000+0000,anandmazumdar,anandmazumdar,7,6,0.857142857,6,3,0.921568627
MESOS-3540,Bug,2015-09-28T22:44:14.000+0000,jvanremoortere,jvanremoortere,24,16,0.975,29,21,0.979166667
MESOS-3525,Task,2015-09-26T01:05:58.000+0000,hausdorff,hausdorff,4,4,1,3,3,1
MESOS-3519,Bug,2015-09-25T20:29:03.000+0000,chzhcn,chzhcn,5,0,1,7,0,1
MESOS-3515,Task,2015-09-25T02:28:59.000+0000,anandmazumdar,anandmazumdar,6,5,0.857142857,5,2,0.921568627
MESOS-3513,Bug,2015-09-24T19:30:09.000+0000,pbrett,pbrett,21,6,1,19,4,1
MESOS-3510,Task,2015-09-24T18:30:28.000+0000,jvanremoortere,jvanremoortere,23,16,0.975,28,22,0.979166667
MESOS-3506,Bug,2015-09-23T22:41:33.000+0000,greggomann,greggomann,2,2,0.941176471,7,3,0.928571429
MESOS-3504,Task,2015-09-23T21:50:40.000+0000,jieyu,jieyu,41,9,0.890909091,44,9,0.92
MESOS-3499,Task,2015-09-23T06:33:08.000+0000,hartem,hartem,9,9,0.85,6,4,0.928571429
MESOS-3492,Task,2015-09-22T18:49:57.000+0000,kaysoky,kaysoky,13,13,0.955882353,14,12,0.945945946
MESOS-3491,Task,2015-09-22T17:26:50.000+0000,vinodkone,vinodkone,71,19,0.901785714,9,3,0.727272727
MESOS-3490,Bug,2015-09-22T16:53:23.000+0000,ijimenez,ijimenez,6,4,0.857142857,13,11,0.945945946
MESOS-3489,Bug,2015-09-22T16:16:44.000+0000,hartem,hartem,8,8,0.85,12,10,0.945945946
MESOS-3483,Bug,2015-09-21T17:55:21.000+0000,jieyu,jieyu,40,8,0.890909091,43,8,0.92
MESOS-3480,Task,2015-09-21T15:51:51.000+0000,anandmazumdar,anandmazumdar,5,4,0.857142857,4,1,0.921568627
MESOS-3476,Task,2015-09-20T19:19:18.000+0000,anandmazumdar,anandmazumdar,4,3,0.857142857,2,1,1
MESOS-3475,Bug,2015-09-20T18:03:08.000+0000,jvanremoortere,jvanremoortere,22,15,0.975,0,0,0.9
MESOS-3472,Bug,2015-09-20T00:32:19.000+0000,hartem,hartem,7,7,0.85,3,2,0.975
MESOS-3470,Bug,2015-09-19T19:19:01.000+0000,haosdent@gmail.com,haosdent@gmail.com,0,0,1,4,0,0.941176471
MESOS-3468,Improvement,2015-09-18T23:13:02.000+0000,vinodkone,vinodkone,70,20,0.901785714,5,3,0.928571429
MESOS-3459,Task,2015-09-17T23:38:32.000+0000,kaysoky,kaysoky,12,12,0.955882353,11,9,0.945945946
MESOS-3457,Improvement,2015-09-17T22:35:12.000+0000,cmaloney,cmaloney,7,1,1,13,9,0.866666667
MESOS-3443,Task,2015-09-16T07:15:56.000+0000,hausdorff,hausdorff,3,3,1,2,2,1
MESOS-3433,Task,2015-09-15T20:59:32.000+0000,xujyan,xujyan,13,2,0.933333333,12,2,1
MESOS-3432,Task,2015-09-15T18:05:38.000+0000,jieyu,jieyu,39,8,0.890909091,42,10,0.92
MESOS-3430,Bug,2015-09-15T03:13:43.000+0000,marco-mesos,marco-mesos,19,14,0.952380952,4,3,0.833333333
MESOS-3428,Bug,2015-09-14T20:53:02.000+0000,tnachen,tnachen,6,4,1,0,0,0
MESOS-3426,Bug,2015-09-14T20:11:06.000+0000,bmahler,bmahler,37,10,0.925925926,26,10,0.945945946
MESOS-3425,Task,2015-09-14T20:03:40.000+0000,jvanremoortere,jvanremoortere,21,17,0.975,27,24,0.979166667
MESOS-3424,Task,2015-09-14T18:39:00.000+0000,vinodkone,vinodkone,69,19,0.901785714,9,9,0.875
MESOS-3423,Bug,2015-09-14T18:29:26.000+0000,vinodkone,vinodkone,68,18,0.901785714,25,9,0.945945946
MESOS-3417,Improvement,2015-09-12T05:55:39.000+0000,cmaloney,cmaloney,6,1,1,2,1,0.975
MESOS-3402,Bug,2015-09-10T00:39:03.000+0000,meatmanek,meatmanek,0,0,1,0,0,1
MESOS-3375,Task,2015-09-05T02:34:25.000+0000,ijimenez,ijimenez,5,3,0.857142857,8,3,0.727272727
MESOS-3368,Task,2015-09-04T18:16:55.000+0000,nnielsen,nnielsen,4,0,1,0,0,1
MESOS-3365,Task,2015-09-04T01:16:33.000+0000,wangcong,wangcong,0,0,1,0,0,1
MESOS-3356,Task,2015-09-01T20:48:00.000+0000,kaysoky,kaysoky,11,11,0.955882353,10,8,0.945945946
MESOS-3352,Task,2015-09-01T15:06:59.000+0000,jvanremoortere,jvanremoortere,20,17,0.975,26,23,0.979166667
MESOS-3349,Bug,2015-09-01T02:26:07.000+0000,bmahler,bmahler,36,9,0.925925926,41,11,0.92
MESOS-3346,Task,2015-08-31T23:18:54.000+0000,hartem,hartem,6,6,0.85,4,4,0.928571429
MESOS-3345,Task,2015-08-31T21:56:22.000+0000,kaysoky,kaysoky,10,10,0.955882353,9,7,0.945945946
MESOS-3339,Task,2015-08-31T16:26:12.000+0000,anandmazumdar,anandmazumdar,3,3,0.857142857,3,0,0.921568627
MESOS-3337,Task,2015-08-31T14:31:13.000+0000,jojy,jojy,7,7,0.878787879,8,8,0.875
MESOS-3332,Task,2015-08-28T20:20:38.000+0000,anandmazumdar,anandmazumdar,2,2,0.857142857,24,9,0.945945946
MESOS-3326,Bug,2015-08-28T00:11:23.000+0000,neilc,neilc,0,0,0.978723404,1,0,0.975
MESOS-3321,Bug,2015-08-26T19:53:46.000+0000,karya,karya,13,11,0.939393939,9,1,0.583333333
MESOS-3319,Bug,2015-08-26T18:56:29.000+0000,greggomann,greggomann,1,1,0.941176471,6,2,0.928571429
MESOS-3312,Improvement,2015-08-26T02:37:16.000+0000,Alexander Rukletsov,alexr,2,2,1,0,0,1
MESOS-3310,Task,2015-08-24T19:48:06.000+0000,jieyu,jieyu,38,9,0.890909091,40,11,0.92
MESOS-3307,Bug,2015-08-24T16:50:12.000+0000,bobrik,bobrik,0,0,1,0,0,1
MESOS-3304,Improvement,2015-08-21T23:47:52.000+0000,greggomann,greggomann,0,0,0.941176471,5,1,0.928571429
MESOS-3299,Task,2015-08-19T21:46:55.000+0000,kaysoky,kaysoky,9,9,0.955882353,8,6,0.945945946
MESOS-3297,Bug,2015-08-18T23:50:39.000+0000,marco-mesos,marco-mesos,18,15,0.952380952,0,0,0
MESOS-3296,Bug,2015-08-18T23:49:18.000+0000,marco-mesos,marco-mesos,17,14,0.952380952,0,0,0
MESOS-3294,Bug,2015-08-18T23:47:00.000+0000,marco-mesos,marco-mesos,16,13,0.952380952,0,0,0
MESOS-3293,Bug,2015-08-18T23:40:19.000+0000,marco-mesos,marco-mesos,15,12,0.952380952,0,0,0
MESOS-3290,Bug,2015-08-18T17:47:42.000+0000,vinodkone,vinodkone,67,21,0.901785714,51,15,0.881578947
MESOS-3289,Task,2015-08-18T17:10:48.000+0000,jojy,jojy,6,6,0.878787879,7,7,0.875
MESOS-3287,Bug,2015-08-18T07:47:13.000+0000,marco-mesos,marco-mesos,14,11,0.952380952,12,10,0.866666667
MESOS-3284,Bug,2015-08-17T22:36:01.000+0000,bmahler,bmahler,35,9,0.925925926,23,9,0.945945946
MESOS-3273,Bug,2015-08-16T19:23:36.000+0000,vinodkone,vinodkone,66,20,0.901785714,4,1,0.888888889
MESOS-3267,Bug,2015-08-14T23:20:04.000+0000,vinodkone,vinodkone,65,19,0.901785714,50,15,0.881578947
MESOS-3266,Task,2015-08-14T23:00:25.000+0000,kaysoky,kaysoky,8,8,0.955882353,25,24,0.979166667
MESOS-3265,Task,2015-08-14T22:55:30.000+0000,kaysoky,kaysoky,7,7,0.955882353,24,23,0.979166667
MESOS-3262,Bug,2015-08-14T16:34:18.000+0000,vinodkone,vinodkone,64,18,0.901785714,49,14,0.881578947
MESOS-3254,Bug,2015-08-12T00:44:04.000+0000,pbrett,pbrett,20,19,1,0,0,0
MESOS-3252,Bug,2015-08-11T19:59:08.000+0000,pbrett,pbrett,19,18,1,18,16,1
MESOS-3251,Bug,2015-08-11T18:42:37.000+0000,jojy,jojy,5,5,0.878787879,6,6,0.875
MESOS-3237,Bug,2015-08-07T21:31:45.000+0000,vinodkone,vinodkone,63,21,0.901785714,48,17,0.881578947
MESOS-3236,Task,2015-08-07T18:43:32.000+0000,karya,karya,12,10,0.939393939,11,8,0.939393939
MESOS-3227,Improvement,2015-08-07T01:37:40.000+0000,tnachen,tnachen,5,5,1,2,2,1
MESOS-3223,Task,2015-08-06T20:59:36.000+0000,jojy,jojy,4,4,0.878787879,5,5,0.875
MESOS-3222,Task,2015-08-06T20:49:38.000+0000,jojy,jojy,3,3,0.878787879,4,4,0.875
MESOS-3213,Task,2015-08-05T20:29:14.000+0000,jojy,jojy,2,2,0.878787879,0,0,0
MESOS-3207,Bug,2015-08-05T09:11:19.000+0000,anandmazumdar,anandmazumdar,1,1,0.857142857,8,0,0.583333333
MESOS-3205,Task,2015-08-04T23:45:15.000+0000,jieyu,jieyu,37,8,0.890909091,0,0,0
MESOS-3203,Bug,2015-08-04T22:24:48.000+0000,vinodkone,vinodkone,62,20,0.901785714,47,16,0.881578947
MESOS-3201,Bug,2015-08-04T17:58:28.000+0000,jvanremoortere,jvanremoortere,19,18,0.975,23,22,0.979166667
MESOS-3200,Task,2015-08-04T17:41:44.000+0000,mcypark,mcypark,7,6,0.96875,3,2,1
MESOS-3199,Task,2015-08-04T13:30:23.000+0000,js84,js84,4,3,0.916666667,3,3,1
MESOS-3197,Bug,2015-08-03T23:43:34.000+0000,mcypark,mcypark,6,5,0.96875,3,3,0.928571429
MESOS-3196,Task,2015-08-03T22:58:43.000+0000,karya,karya,11,9,0.939393939,10,7,0.939393939
MESOS-3195,Bug,2015-08-03T21:10:02.000+0000,vinodkone,vinodkone,61,19,0.901785714,46,15,0.881578947
MESOS-3194,Task,2015-08-03T19:49:52.000+0000,xujyan,xujyan,12,3,0.933333333,11,4,1
MESOS-3192,Bug,2015-08-03T19:47:00.000+0000,xujyan,xujyan,11,2,0.933333333,10,3,1
MESOS-3189,Bug,2015-08-03T19:18:37.000+0000,jvanremoortere,jvanremoortere,18,17,0.975,22,21,0.979166667
MESOS-3182,Improvement,2015-07-30T23:37:34.000+0000,vinodkone,vinodkone,60,20,0.901785714,45,15,0.881578947
MESOS-3179,Task,2015-07-30T22:06:05.000+0000,jieyu,jieyu,36,7,0.890909091,39,10,0.92
MESOS-3178,Bug,2015-07-30T21:59:20.000+0000,jieyu,jieyu,35,6,0.890909091,38,9,0.92
MESOS-3173,Improvement,2015-07-29T14:18:34.000+0000,nfnt,nfnt,1,1,0.888888889,5,3,0.921052632
MESOS-3171,Bug,2015-07-29T13:09:05.000+0000,js84,js84,3,2,0.916666667,2,2,1
MESOS-3168,Bug,2015-07-28T21:01:03.000+0000,vinodkone,vinodkone,59,19,0.901785714,44,14,0.881578947
MESOS-3166,Bug,2015-07-28T17:46:49.000+0000,jojy,jojy,1,1,0.878787879,3,3,0.875
MESOS-3165,Task,2015-07-28T17:02:05.000+0000,alexr,alexr,0,0,0.936170213,0,0,0.923076923
MESOS-3164,Task,2015-07-28T16:53:29.000+0000,Alexander Rukletsov,alexr,1,1,1,1,1,1
MESOS-3162,Task,2015-07-28T01:55:20.000+0000,bmahler,bmahler,34,8,0.925925926,22,8,0.945945946
MESOS-3158,Improvement,2015-07-27T21:35:12.000+0000,jvanremoortere,jvanremoortere,17,16,0.975,4,0,0.928571429
MESOS-3154,Story,2015-07-27T18:24:19.000+0000,benjaminhindman,benjaminhindman,4,2,0.8,11,11,0.866666667
MESOS-3152,Improvement,2015-07-27T13:39:09.000+0000,js84,js84,2,1,0.916666667,0,0,1
MESOS-3148,Bug,2015-07-25T00:56:16.000+0000,marco-mesos,marco-mesos,13,13,0.952380952,10,10,0.866666667
MESOS-3145,Task,2015-07-24T21:21:37.000+0000,mcypark,mcypark,5,4,0.96875,2,1,1
MESOS-3144,Task,2015-07-24T19:22:31.000+0000,marco-mesos,marco-mesos,12,12,0.952380952,9,9,0.866666667
MESOS-3142,Story,2015-07-24T06:50:27.000+0000,benjaminhindman,benjaminhindman,3,1,0.8,8,8,0.866666667
MESOS-3140,Improvement,2015-07-23T20:35:47.000+0000,chenlily,chenlily,3,3,1,2,2,0.875
MESOS-3138,Bug,2015-07-23T18:28:35.000+0000,marco-mesos,marco-mesos,11,11,0.952380952,37,9,0.92
MESOS-3135,Story,2015-07-23T06:55:08.000+0000,marco-mesos,marco-mesos,10,10,0.952380952,7,7,0.866666667
MESOS-3134,Bug,2015-07-23T05:33:01.000+0000,hausdorff,hausdorff,2,2,1,1,1,1
MESOS-3133,Task,2015-07-23T03:54:20.000+0000,karya,karya,10,8,0.939393939,9,6,0.939393939
MESOS-3132,Task,2015-07-22T23:44:25.000+0000,bmahler,bmahler,33,7,0.925925926,21,7,0.945945946
MESOS-3131,Task,2015-07-22T22:11:25.000+0000,vinodkone,vinodkone,58,18,0.901785714,43,13,0.881578947
MESOS-3130,Task,2015-07-22T18:16:02.000+0000,jieyu,jieyu,34,7,0.890909091,36,8,0.92
MESOS-3129,Task,2015-07-22T17:59:34.000+0000,jieyu,jieyu,33,6,0.890909091,2,2,0.952380952
MESOS-3127,Improvement,2015-07-22T09:37:00.000+0000,nfnt,nfnt,0,0,0.888888889,4,2,0.921052632
MESOS-3124,Bug,2015-07-22T00:07:14.000+0000,jieyu,jieyu,32,5,0.890909091,35,7,0.92
MESOS-3122,Improvement,2015-07-21T20:04:22.000+0000,jvanremoortere,jvanremoortere,16,15,0.975,21,20,0.979166667
MESOS-3121,Bug,2015-07-21T19:55:56.000+0000,jvanremoortere,jvanremoortere,15,14,0.975,20,19,0.979166667
MESOS-3120,Improvement,2015-07-21T19:52:08.000+0000,jvanremoortere,jvanremoortere,14,13,0.975,19,18,0.979166667
MESOS-3119,Improvement,2015-07-21T19:51:30.000+0000,jvanremoortere,jvanremoortere,13,12,0.975,18,17,0.979166667
MESOS-3118,Improvement,2015-07-21T19:50:42.000+0000,jvanremoortere,jvanremoortere,12,11,0.975,17,16,0.979166667
MESOS-3115,Task,2015-07-21T17:36:37.000+0000,karya,karya,9,7,0.939393939,8,5,0.939393939
MESOS-3112,Improvement,2015-07-21T11:19:28.000+0000,bernd-mesos,bernd-mesos,8,0,0.625,3,1,0.921052632
MESOS-3107,Task,2015-07-21T01:21:40.000+0000,hausdorff,hausdorff,1,1,1,0,0,1
MESOS-3106,Task,2015-07-21T00:53:36.000+0000,hausdorff,hausdorff,0,0,1,0,0,1
MESOS-3101,Task,2015-07-20T23:09:32.000+0000,kaysoky,kaysoky,6,6,0.955882353,7,5,0.945945946
MESOS-3099,Improvement,2015-07-20T22:45:45.000+0000,chenlily,chenlily,2,2,1,1,1,0.952380952
MESOS-3095,Improvement,2015-07-20T22:39:35.000+0000,tnachen,tnachen,4,4,1,1,1,1
MESOS-3093,Improvement,2015-07-20T22:25:16.000+0000,chenlily,chenlily,1,1,1,1,1,0.875
MESOS-3089,Task,2015-07-20T19:29:19.000+0000,vinodkone,vinodkone,57,25,0.901785714,42,13,0.881578947
MESOS-3088,Task,2015-07-20T19:26:40.000+0000,vinodkone,vinodkone,56,24,0.901785714,41,12,0.881578947
MESOS-3082,Bug,2015-07-19T18:01:05.000+0000,benjaminhindman,benjaminhindman,2,0,0.8,2,0,0.921052632
MESOS-3079,Bug,2015-07-18T22:56:52.000+0000,marco-mesos,marco-mesos,9,9,0.952380952,0,0,1
MESOS-3076,Task,2015-07-17T19:54:50.000+0000,karya,karya,8,6,0.939393939,7,4,0.939393939
MESOS-3074,Improvement,2015-07-17T14:49:09.000+0000,js84,js84,1,0,0.916666667,0,0,0
MESOS-3069,Task,2015-07-16T18:38:53.000+0000,kaysoky,kaysoky,5,5,0.955882353,6,4,0.945945946
MESOS-3066,Task,2015-07-16T18:05:30.000+0000,kaysoky,kaysoky,4,4,0.955882353,5,3,0.945945946
MESOS-3065,Task,2015-07-16T16:52:45.000+0000,mcypark,mcypark,4,3,0.96875,3,2,0.833333333
MESOS-3064,Task,2015-07-16T16:32:19.000+0000,mcypark,mcypark,3,2,0.96875,2,1,0.833333333
MESOS-3062,Task,2015-07-16T16:10:09.000+0000,mcypark,mcypark,2,1,0.96875,1,0,0.833333333
MESOS-3061,Task,2015-07-16T14:49:43.000+0000,karya,karya,7,5,0.939393939,6,3,0.939393939
MESOS-3055,Bug,2015-07-15T17:20:39.000+0000,vinodkone,vinodkone,55,23,0.901785714,40,11,0.881578947
MESOS-3045,Task,2015-07-14T20:53:12.000+0000,kaysoky,kaysoky,3,3,0.955882353,4,2,0.945945946
MESOS-3043,Task,2015-07-14T18:42:43.000+0000,kaysoky,kaysoky,2,2,0.955882353,16,15,0.979166667
MESOS-3042,Task,2015-07-14T18:24:38.000+0000,kaysoky,kaysoky,1,1,0.955882353,15,14,0.979166667
MESOS-3038,Task,2015-07-14T00:53:32.000+0000,kaysoky,kaysoky,0,0,0.955882353,14,13,0.979166667
MESOS-3037,Improvement,2015-07-13T23:40:27.000+0000,vinodkone,vinodkone,54,22,0.901785714,3,0,0.888888889
MESOS-3025,Bug,2015-07-09T17:58:56.000+0000,bmahler,bmahler,32,6,0.925925926,20,7,0.945945946
MESOS-3024,Bug,2015-07-09T06:45:48.000+0000,adam-mesos,adam-mesos,3,1,1,4,3,1
MESOS-3021,Improvement,2015-07-08T22:33:25.000+0000,chenlily,chenlily,0,0,1,1,1,1
MESOS-3020,Improvement,2015-07-08T22:03:02.000+0000,pbrett,pbrett,18,18,1,17,16,1
MESOS-3015,Task,2015-07-08T01:55:20.000+0000,karya,karya,6,4,0.939393939,1,1,1
MESOS-3013,Task,2015-07-08T01:37:25.000+0000,karya,karya,5,3,0.939393939,5,2,0.939393939
MESOS-3012,Task,2015-07-08T01:07:06.000+0000,bmahler,bmahler,31,5,0.925925926,19,6,0.945945946
MESOS-3009,Task,2015-07-07T21:55:38.000+0000,hartem,hartem,5,5,0.85,13,12,0.979166667
MESOS-3005,Bug,2015-07-07T19:38:03.000+0000,jvanremoortere,jvanremoortere,11,11,0.975,12,11,0.979166667
MESOS-3002,Bug,2015-07-07T18:44:29.000+0000,pbrett,pbrett,17,17,1,11,10,0.979166667
MESOS-3001,Bug,2015-07-07T18:20:38.000+0000,marco-mesos,marco-mesos,8,8,0.952380952,3,2,1
MESOS-2997,Bug,2015-07-07T02:43:00.000+0000,jvanremoortere,jvanremoortere,10,10,0.975,10,9,0.979166667
MESOS-2993,Bug,2015-07-06T17:52:47.000+0000,pbrett,pbrett,16,16,1,16,15,1
MESOS-2991,Bug,2015-07-06T13:18:24.000+0000,Alexander Rukletsov,alexr,0,0,1,1,1,1
MESOS-2986,Bug,2015-07-02T08:56:54.000+0000,ijimenez,ijimenez,4,3,0.857142857,1,0,1
MESOS-2984,Improvement,2015-07-02T07:52:47.000+0000,ijimenez,ijimenez,3,2,0.857142857,7,3,0.727272727
MESOS-2983,Improvement,2015-07-02T07:48:26.000+0000,ijimenez,ijimenez,2,1,0.857142857,6,2,0.727272727
MESOS-2975,Bug,2015-07-01T02:22:04.000+0000,jvanremoortere,jvanremoortere,9,9,0.975,9,8,0.979166667
MESOS-2973,Bug,2015-07-01T01:51:24.000+0000,jvanremoortere,jvanremoortere,8,8,0.975,8,7,0.979166667
MESOS-2972,Improvement,2015-07-01T00:37:32.000+0000,tnachen,tnachen,3,3,1,0,0,0.952380952
MESOS-2968,Improvement,2015-07-01T00:27:48.000+0000,tnachen,tnachen,2,2,1,0,0,1
MESOS-2967,Improvement,2015-06-30T21:18:33.000+0000,hartem,hartem,4,4,0.85,3,1,0.945945946
MESOS-2966,Improvement,2015-06-30T21:09:56.000+0000,hartem,hartem,3,3,0.85,7,6,0.979166667
MESOS-2965,Improvement,2015-06-30T21:04:09.000+0000,hartem,hartem,2,2,0.85,2,0,0.945945946
MESOS-2964,Improvement,2015-06-30T20:55:36.000+0000,hartem,hartem,1,1,0.85,2,2,0.928571429
MESOS-2963,Improvement,2015-06-30T18:37:22.000+0000,jvanremoortere,jvanremoortere,7,7,0.975,6,5,0.979166667
MESOS-2962,Bug,2015-06-30T18:36:49.000+0000,marco-mesos,marco-mesos,7,7,0.952380952,6,6,0.866666667
MESOS-2961,Task,2015-06-30T17:14:10.000+0000,jojy,jojy,0,0,0.878787879,0,0,0.875
MESOS-2958,Improvement,2015-06-29T20:07:37.000+0000,vinodkone,vinodkone,53,21,0.901785714,39,10,0.881578947
MESOS-2957,Improvement,2015-06-29T20:05:40.000+0000,vinodkone,vinodkone,52,20,0.901785714,5,5,0.866666667
MESOS-2956,Bug,2015-06-29T18:47:47.000+0000,pbrett,pbrett,15,15,1,15,14,1
